BlockLot,Height_Ft,Area_1000,Env_1000_Area_Height,Bldg_SqFt_1000,Res_Dummy,Historic,SDB_2016_5Plus,zp_OfficeComm,zp_DRMulti_RTO,zp_FBDMulti_RTO,zp_PDRInd,zp_Public,zp_Redev,zp_RH2,zp_RH3_RM1,DIST_SBayshore,DIST_BernalHts,DIST_Scentral,DIST_Central,DIST_BuenaVista,DIST_Northeast,DIST_WestAddition,DIST_SOMA,DIST_InnerSunset,DIST_Richmond,DIST_Ingleside,DIST_OuterSunset,DIST_Marina,DIST_Mission,SDB_2016_5Plus_EnvFull,Zoning_DR_EnvFull,fzp_expected_units_low,fzp_expected_units_high
1568001A,40,2.0,7.9,1.6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0030166038135497762,0.006295285396616601
5258062,40,1.8256128018240907,7.302451207296363,1.465,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,6.68018931866631e-05,0.00013947835385698084
6158035,40,1.9200367376132799,7.6801469504531195,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.00012531854882888321,0.00026165506807704933
5551020,40,1.615539663140787,6.462158652563149,1.075,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,4.7488452329148424e-05,9.915328896864283e-05
2775024,40,2.3,9.4,1.7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.018673978242982985,0.03888499490654662
6932016,40,4.8,19.2,2.4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.01892477749942684,0.03946116477179658
7269035,40,3.2,12.7,1.5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.012429868713554457,0.025918494594815197
2803033,40,2.9,11.4,2.7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.022670672414850365,0.04720721450876532
0039023,40,3.7139441478085073,14.85577659123403,7.464,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14.85577659123403,0,0.038429377878807305,0.08009985595910686
2473001,65,2.9,18.7,3.7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.008998964326318144,0.018777197093339245
1576006,40,3.0,12.0,4.3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0045799393471514524,0.00955777902224748
3502062,40,2.3,9.3,2.8,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.3,0.0,0.07436074529289599,0.15442958088163852
1646014,50,5.0,24.9,4.5,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,24.9,0.0,0.03730370044816087,0.07781049599826227
6021037,40,2.4999940238352143,9.999976095340857,1.65,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9.999976095340855,0,0.0002731942410021343,0.0005704098724041965
5413001,40,2.499987280525198,9.999949122100793,1.04,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9.999949122100793,0,0.00035068156803084067,0.0007321940116079994
5670023,40,1.8062483124443975,7.22499324977759,0.949,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,6.946642156417975e-05,0.00014504163720518984
3525043,55,1.9411354566662553,10.676245011664404,3.573,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10.676245011664404,0,0.04700588339605994,0.09785657271836948
1459025,40,3.0,12.0,1.2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0046126954368826785,0.009626101151078243
6541053,40,2.5,10.0,2.6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.019846720991132372,0.0413271163432678
5744041,40,2.4734547434826486,9.893818973930594,1.5,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9.893818973930594,0,0.0003638342970139865,0.0007596549478702519
7021016,40,1.9,7.5,1.3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.007289695331503583,0.015200456284243186
1131008B,40,2.9,11.6,2.6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.004442079511178973,0.009270066083487046
7066009,40,6.636664029423167,26.54665611769267,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,26.54665611769267,0,0.0007453677316633632,0.0015562732750863861
1803027,40,3.0,12.1,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.005610798812693981,0.011707746782170111
5653024,40,1.7200447432790422,6.880178973116169,1.225,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,5.0573033311647445e-05,0.00010559372494609247
7501104,40,1.0,4.1,2.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.008079323812285119,0.01682401808256743
1337005,40,3.0,12.2,3.4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.00466610212590671,0.009737579601911812
6078015,40,2.500002933569622,10.000011734278488,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10.000011734278488,0,0.000273603954030521,0.0005712653079719037
0209008,50,1.0462314725305308,5.231157362652654,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,4.1883484195492706e-05,8.745034382316866e-05
1881022,40,2.7,10.9,2.1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.005032983059817179,0.01050207838634278
0550039,65,2.9,18.9,1.7,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,18.9,0.0,0.11510363939923526,0.23935002069638256
1361018B,40,2.7,10.8,4.6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0041120692550613465,0.008581401486184567
5612030A,40,1.789963735746538,7.159854942986152,0.825,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,5.269824104721891e-05,0.00011003104089647599
1706009,40,3.0,12.0,2.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.00555154143727289,0.011584114641992705
1776004,105,2.4,24.9,1.4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.012877599344078203,0.026869020452509402
1143012A,40,1.6,6.3,2.1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.002397412722379127,0.005003117795936272
7251008,40,2.5,9.9,2.3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.009633167986271231,0.020087030341866013
7023011,50,3.9,19.7,1.9,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19.7,0.0,0.07502971554113638,0.15625889548782806
6350005D,40,2.4999907591216397,9.999963036486559,0.83,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9.99996303648656,0,0.0002737096004089289,0.0005714858858719451
3211012B,40,1.548328739013283,6.193314956053132,0.772,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,4.41992442778169e-05,9.228562931533151e-05
1827002A,40,3.0,12.0,4.2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.00552353752959094,0.011525717050322092
6722024,40,2.769783330788321,11.079133323153284,2.626,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11.079133323153284,0,0.0003024623522290282,0.0006315195860139734
1483018,40,2.5,10.0,1.3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.003832097425152867,0.007997106557539702
0478015A,40,3.2,12.9,7.7,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12.9,0.0,0.07429700551917506,0.15452987209511912
5335023,40,2.4540481274280914,9.816192509712366,1.911,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9.816192509712366,0,0.00034345867785431965,0.0007171132545519122
6421007,40,3.8347032750532546,15.33881310021302,1.448,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15.33881310021302,0,0.00042244492078357293,0.0008820343965958744
1061048,140,7.9,110.7,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.12023776705193402,0.25068042059248297
6639007,40,2.6,10.5,1.8,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.020889632704327716,0.04349850020831456
6197004H,40,1.633752587176613,6.535010348706452,0.975,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,4.663872292533309e-05,9.737912864868763e-05
0707019,130,11.776293451805723,153.0918148734744,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,153.0918148734744,0,0.03420359778287012,0.07140523834266903
2885001,40,6.0,24.2,2.5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.030769085841734795,0.06413338898955158
3602045,40,3.4,13.8,4.8,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.027391480465328313,0.057037661965255906
6786044,40,2.4152909977177752,9.661163990871101,2.36,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9.6611639908711,0,0.00026338022483859383,0.0005499189357719461
4094068,40,2.4999872695897856,9.999949078359142,1.8,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9.999949078359142,0,0.005341847749001817,0.011149595530441005
1775029A,50,2.4,11.8,1.6,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11.8,0.0,0.02112920191958948,0.044064006088132476
4144037,40,2.5289657871176114,10.115863148470446,6.732,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10.115863148470446,0,0.0019307854870767407,0.0040308979687609285
2949A040,40,2.9,11.4,2.3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.011117806566912877,0.02318272114933632
7087010,40,2.4771549988689165,9.908619995475666,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9.908619995475666,0,0.00023707399602925527,0.0004949945342420931
2693025,40,3.4,13.5,3.1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.026899122134892768,0.05601183258189149
6718028,40,2.3,9.4,2.6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.018635457821993537,0.03880500084536151
0558031,40,2.0,8.1,2.5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.014556685727954015,0.030319369886361015
3269001,40,3.3,13.0,2.1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.012712944310997381,0.026508787096118192
1581007G,65,3.1,20.3,5.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.008088305434348847,0.016878927834436515
0071025,50,3.4,16.8,1.3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.026267037631049595,0.05472772577701908
6464025,40,2.500023957165479,10.000095828661916,1.325,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10.000095828661916,0,0.00027340184678822786,0.0005708433304814252
6663018,40,1.8,7.1,0.9,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.014089766317192547,0.029339333669771508
7097005A,40,3.0269756407856336,12.107902563142535,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12.107902563142536,0,0.0003330382575218539,0.0006953597758750036
6984012,40,2.8,11.3,0.7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.011055229342184997,0.02305213848448312
4024025,40,5.649448181419406,22.597792725677625,1.415,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22.597792725677625,0,0.0015534286035860155,0.0032433566408888908
2475011,40,3.0,12.0,1.1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.005563038438342587,0.011608089658725217
1167014A,40,3.6,14.3,3.2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.005490206325484975,0.011457360537022235
1309003,40,3.6,14.5,3.3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.005565935301641292,0.011615398409812874
2962A020,40,2.4,9.7,1.1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.009459604593615337,0.019725058437424097
1524012,40,3.0,11.9,2.3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.004562612334711006,0.009521596885529095
3602037,40,3.8,15.0,1.8,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.030044847690752496,0.06256125772034875
1509039,40,3.0,11.9,4.2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.004542726608383101,0.009480119504260798
0078002B,40,1.9,7.5,5.1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.011324351401880428,0.023596166325942754
2719042,40,2.6,10.5,1.9,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.020884840465873786,0.043488548456680196
2690036,40,3.0,12.1,2.9,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.024066812190089503,0.05011437777596415
0105021,40,1.8,7.2,2.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.010943011936135677,0.0228012722762978
6112020,40,2.50001628423102,10.00006513692408,0.962,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10.00006513692408,0,0.0002736293497283866,0.0005713183314324505
2861035,40,5.6,22.5,2.1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.028568231797619026,0.05954619235458383
2459030,40,2.1,8.3,1.4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0038253755383895827,0.00798223241743001
2999B006,40,2.7,10.7,1.6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.010440242531881522,0.021769858298054234
3166026,40,4.3,17.0,1.3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.01675028957209441,0.03492702921670528
6538038,40,2.5,10.0,2.3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.019860386286841464,0.041355494539668164
1467032,40,3.0,12.0,2.6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.004597873467745462,0.009595185787653346
5518021,40,3.2202778916174046,12.881111566469619,4.39,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12.88111156646962,0,0.00047255790229628594,0.000986660611015892
1619019A,40,3.0,12.0,1.9,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.004605278492133473,0.009610631050777054
7132011,40,1.8588573472558583,7.435429389023433,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,4.64669010465649e-05,9.702049134078142e-05
5386021B,40,2.500017006188533,10.000068024754132,1.546,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10.000068024754132,0,0.00035027791512572186,0.0007313512378742565
1890005D,40,3.0,12.0,1.2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.005561759819558114,0.011605423322449801
1610022,40,3.6,14.4,3.2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.005528709897331262,0.011537712460956112
4162075,40,2.528940455971437,10.115761823885748,1.111,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10.115761823885748,0,0.0018922136103994077,0.003950381633635479
4223001,65,149.1335712777928,969.3682133056533,0.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,969.3682133056532,0,24.773655776858998,50.84120389643258
2172039,40,2.9,11.5,2.3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.005313425563052254,0.011087259503118932
1870001B,40,2.1,8.2,2.7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0037679345781539766,0.007862387907275623
6902008,40,6.0,23.9,1.7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.023756588537862108,0.049535693879392814
6619010,50,3.0,15.0,1.3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.030474359717586268,0.06345313081685311
0101012,40,2.8365056705971647,11.346022682388659,4.708,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11.34602268238866,0,0.029389456312253773,0.061257451337071195
0927027,40,4.7,18.8,11.4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.03361439869593287,0.07001457007258252
1558025,40,3.2,12.7,3.2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0048648183352350645,0.010152267656036797
6992027,40,1.8750147499306942,7.500058999722777,0.732,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,4.67962616139518e-05,9.770818053021031e-05
3580027,50,2.8,13.8,5.5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.027733782696195003,0.05774848465376403
5326005,40,2.4999988695639406,9.999995478255762,1.126,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9.999995478255762,0,0.00035061386002926097,0.0007320526463264788
1578003,40,3.0,12.0,2.3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0046010455912200215,0.00960180214740196
3728076,65,6.399326184560988,41.595620199646426,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.595620199646426,0,1.0972051600131978,2.250459362701731
7155006,40,2.500036132154786,10.000144528619144,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10.000144528619144,0,0.0002742376504128144,0.000572588396046063
6238030,40,2.4860210740319353,9.944084296127741,1.575,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9.94408429612774,0,0.00027169253178472983,0.00056727441089412
7060038,40,2.4999826469616853,9.999930587846741,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9.99993058784674,0,0.00023928982986453278,0.0004996210449837242
1287025,40,3.3,13.1,2.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.006561530578386929,0.013690891890991251
1002015,40,3.2,12.8,3.6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.02310183237446824,0.048117108143301494
6124002,40,2.2937929169491684,9.175171667796674,1.27,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9.175171667796674,0,0.0002505854820495164,0.0005232044171449297
6051008B,40,2.5000161760925694,10.000064704370278,0.0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10.000064704370278,0,0.00035830402490577286,0.0007481086861416817
0116020A,40,3.242362164613514,12.969448658454056,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12.969448658454056,0,0.07736584414670956,0.16089043154002602
2882033,40,5.7,22.9,2.2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.02908598350028398,0.060625332386024466
2932029,40,3.2,12.9,2.2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.016153213675534565,0.03366975545083787
0923024,40,4.7,18.7,4.2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.03399196818719347,0.07079812106538659
3563040,50,3.2,16.2,1.4,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16.2,0.0,0.12541032705165928,0.26049208550752434
0096077,65,3.4,22.1,4.6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.03521409792621933,0.07336605025680469
1803016A,40,2.5,10.0,3.7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.004595134018046327,0.009588469474039223
1887001O,40,3.0,12.0,1.5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0055579257252175536,0.01159742798331342
1916007F,40,3.0,12.0,1.2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.005561759819558114,0.011605423322449801
2355029,40,2.4,9.5,1.1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.004388956753804743,0.009158217172783105
1728038,40,3.0,12.0,2.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.00555154143727289,0.011584114641992705
1613007N,40,3.0,12.0,2.9,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0045947035302120465,0.009588573982527868
3722002,150,4.700660127714593,70.50990191571888,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.20158006661591163,0.419251625076933
0840023A,40,1.0,4.1,1.2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0007196221035124033,0.0015021867982012548
3028B025,40,2.5,10.1,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.009857564773303842,0.020554858533408223
1189029,40,2.1,8.2,1.5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.02598519749314875,0.054021790540487835
3282021,40,3.3,13.2,1.6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.012923879753148388,0.026948582823445946
6414007,40,2.500059744907573,10.000238979630293,1.745,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10.000238979630293,0,0.00027314183818929593,0.0005703004613882267
1659029,40,3.0,12.0,2.7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.004596816579092849,0.009592981346699008
3704001,120,28.73450166495573,344.81401997946875,0.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,344.81401997946875,0,4.230458210800912,8.760361514551876
1186009D,85,7.6,64.8,6.7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.22748482685987528,0.4727073242813911
2091046,40,3.0,12.0,1.2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.005561759819558114,0.011605423322449801
1683001A,40,2.7,10.6,1.2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.004067426791897567,0.008488203515797162
3537110,40,3.1,12.5,5.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12.5,0.0,0.023683337968373786,0.049387087664997456
6779048,40,3.3271941477707228,13.308776591082893,1.07,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13.308776591082893,0,0.00036579497421582305,0.0007637534399308495
