route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
38R,3,11917451,48th Avenue,0,3836,13800,1,1
38R,3,11917452,48th Avenue,0,3838,13800,1,1
38R,3,11917453,48th Avenue,0,3833,13800,1,1
38R,3,11917454,48th Avenue,0,3835,13800,1,1
38R,3,11917455,48th Avenue,0,3837,13800,1,1
38R,3,11917456,48th Avenue,0,3839,13800,1,1
38R,3,11917457,48th Avenue,0,3840,13800,1,1
38R,3,11917458,48th Avenue,0,3842,13800,1,1
38R,3,11917459,48th Avenue,0,3831,13800,1,1
38R,3,11917460,48th Avenue,0,3832,13800,1,1
38R,3,11917461,48th Avenue,0,3834,13800,1,1
38R,3,11917462,48th Avenue,0,3841,13800,1,1
38R,3,11917463,48th Avenue,0,3836,13800,1,1
38R,3,11917464,48th Avenue,0,3838,13800,1,1
38R,3,11917465,48th Avenue,0,3833,13800,1,1
38R,3,11917466,48th Avenue,0,3835,13800,1,1
38R,3,11917467,48th Avenue,0,3837,13800,1,1
38R,3,11917468,48th Avenue,0,3839,13800,1,1
38R,3,11917469,48th Avenue,0,3840,13800,1,1
38R,3,11917470,48th Avenue,0,3842,13800,1,1
38R,3,11917471,48th Avenue,0,3831,13800,1,1
38R,3,11917472,48th Avenue,0,3832,13800,1,1
38R,3,11917473,48th Avenue,0,3834,13800,1,1
38R,3,11917474,48th Avenue,0,3841,13800,1,1
38R,3,11917475,48th Avenue,0,3836,13800,1,1
38R,3,11917476,48th Avenue,0,3838,13800,1,1
38R,3,11917477,48th Avenue,0,3833,13800,1,1
38R,3,11917478,48th Avenue,0,3835,13800,1,1
38R,3,11917479,48th Avenue,0,3837,13800,1,1
38R,3,11917480,48th Avenue,0,3839,13800,1,1
38R,3,11917481,48th Avenue,0,3840,13800,1,1
38R,3,11917482,48th Avenue,0,3842,13800,1,1
38R,3,11917483,48th Avenue,0,3831,13800,1,1
38R,3,11917484,48th Avenue,0,3832,13800,1,1
38R,3,11917485,48th Avenue,0,3834,13800,1,1
38R,3,11917486,48th Avenue,0,3841,13800,1,1
38R,3,11917487,48th Avenue,0,3836,13800,1,1
38R,3,11917488,48th Avenue,0,3838,13800,1,1
38R,3,11917489,48th Avenue,0,3833,13800,1,1
38R,3,11917490,48th Avenue,0,3835,13800,1,1
38R,3,11917491,48th Avenue,0,3837,13800,1,1
38R,3,11917492,48th Avenue,0,3839,13800,1,1
38R,3,11917493,48th Avenue,0,3840,13800,1,1
38R,3,11917494,48th Avenue,0,3842,13800,1,1
38R,3,11917495,48th Avenue,0,3831,13800,1,1
38R,3,11917496,48th Avenue,0,3832,13800,1,1
38R,3,11917497,48th Avenue,0,3841,13800,1,1
38R,3,11917498,48th Avenue,0,3836,13800,1,1
38R,3,11917499,48th Avenue,0,3838,13800,1,1
38R,3,11917500,48th Avenue,0,3833,13800,1,1
38R,3,11917501,48th Avenue,0,3835,13800,1,1
38R,3,11917502,48th Avenue,0,3837,13800,1,1
38R,3,11917503,48th Avenue,0,3840,13800,1,1
38R,3,11917504,48th Avenue,0,3842,13800,1,1
38R,3,11917505,48th Avenue,0,3831,13800,1,1
38R,3,11917506,Transit Center,1,3831,13852,1,1
38R,3,11917507,Transit Center,1,3832,13852,1,1
38R,3,11917508,Transit Center,1,3834,13852,1,1
38R,3,11917509,Transit Center,1,3836,13852,1,1
38R,3,11917510,Transit Center,1,3838,13852,1,1
38R,3,11917511,Transit Center,1,3833,13852,1,1
38R,3,11917512,Transit Center,1,3835,13852,1,1
38R,3,11917513,Transit Center,1,3837,13852,1,1
38R,3,11917514,Transit Center,1,3839,13852,1,1
38R,3,11917515,Transit Center,1,3840,13852,1,1
38R,3,11917516,Transit Center,1,3831,13852,1,1
38R,3,11917517,Transit Center,1,3832,13852,1,1
38R,3,11917518,Transit Center,1,3834,13852,1,1
38R,3,11917519,Transit Center,1,3841,13852,1,1
38R,3,11917520,Transit Center,1,3836,13852,1,1
38R,3,11917521,Transit Center,1,3838,13852,1,1
38R,3,11917522,Transit Center,1,3833,13852,1,1
38R,3,11917523,Transit Center,1,3835,13852,1,1
38R,3,11917524,Transit Center,1,3837,13852,1,1
38R,3,11917525,Transit Center,1,3839,13852,1,1
38R,3,11917526,Transit Center,1,3840,13852,1,1
38R,3,11917527,Transit Center,1,3842,13852,1,1
38R,3,11917528,Transit Center,1,3831,13852,1,1
38R,3,11917529,Transit Center,1,3832,13852,1,1
38R,3,11917530,Transit Center,1,3834,13852,1,1
38R,3,11917531,Transit Center,1,3841,13852,1,1
38R,3,11917532,Transit Center,1,3836,13852,1,1
38R,3,11917533,Transit Center,1,3838,13852,1,1
38R,3,11917534,Transit Center,1,3833,13852,1,1
38R,3,11917535,Transit Center,1,3835,13852,1,1
38R,3,11917536,Transit Center,1,3837,13852,1,1
38R,3,11917537,Transit Center,1,3839,13852,1,1
38R,3,11917538,Transit Center,1,3840,13852,1,1
38R,3,11917539,Transit Center,1,3842,13852,1,1
38R,3,11917540,Transit Center,1,3831,13852,1,1
38R,3,11917541,Transit Center,1,3832,13852,1,1
38R,3,11917542,Transit Center,1,3834,13852,1,1
38R,3,11917543,Transit Center,1,3841,13852,1,1
38R,3,11917544,Transit Center,1,3836,13852,1,1
38R,3,11917545,Transit Center,1,3838,13852,1,1
38R,3,11917546,Transit Center,1,3833,13852,1,1
38R,3,11917547,Transit Center,1,3835,13852,1,1
38R,3,11917548,Transit Center,1,3837,13852,1,1
38R,3,11917549,Transit Center,1,3839,13852,1,1
38R,3,11917550,Transit Center,1,3840,13852,1,1
38R,3,11917551,Transit Center,1,3842,13852,1,1
38R,3,11917552,Transit Center,1,3831,13852,1,1
38R,3,11917553,Transit Center,1,3832,13852,1,1
38R,3,11917554,Transit Center,1,3834,13852,1,1
38R,3,11917555,Transit Center,1,3841,13852,1,1
38R,3,11917556,Transit Center,1,3836,13852,1,1
38R,3,11917557,Transit Center,1,3838,13852,1,1
38R,3,11917558,Transit Center,1,3833,13852,1,1
38R,3,11917559,Transit Center,1,3835,13852,1,1
38R,3,11917560,Transit Center,1,3837,13852,1,1
38R,3,11917561,Transit Center,1,3839,13852,1,1
38R,3,11917562,Transit Center,1,3840,13852,1,1
38R,3,11917563,Transit Center,1,3842,13852,1,1
38R,3,11917564,Transit Center,1,3831,13852,1,1
38R,3,11917565,Transit Center,1,3832,13852,1,1
38R,3,11917566,Transit Center,1,3834,13852,1,1
38R,3,11917567,Transit Center,1,3841,13852,1,1
38R,3,11917568,Transit Center,1,3836,13852,1,1
38R,3,11917569,Transit Center,1,3838,13852,1,1
38R,3,11917570,Transit Center,1,3833,13852,1,1
38R,3,11917571,Transit Center,1,3835,13852,1,1
38R,3,11917572,Transit Center,1,3837,13852,1,1
38R,3,11917573,Transit Center,1,3839,13852,1,1
38R,3,11917574,Transit Center,1,3840,13852,1,1
38R,3,11917575,Transit Center,1,3842,13852,1,1
38R,3,11917576,Transit Center,1,3831,13852,1,1
38R,3,11917577,Transit Center,1,3832,13852,1,1
38R,3,11917578,Transit Center,1,3834,13852,1,1
38R,3,11917579,Transit Center,1,3841,13852,1,1
38R,3,11917580,Transit Center,1,3836,13852,1,1
38R,3,11917581,Transit Center,1,3838,13852,1,1
38R,3,11917582,Transit Center,1,3833,13852,1,1
38R,3,11917583,Transit Center,1,3835,13852,1,1
38R,3,11917584,Transit Center,1,3837,13852,1,1
38R,3,11917585,Transit Center,1,3840,13852,1,1
38R,3,11917586,Transit Center,1,3842,13852,1,1
38R,3,11917587,Transit Center,1,3831,13852,1,1
38R,3,11917588,Transit Center,1,3832,13852,1,1
38R,3,11917589,Transit Center,1,3841,13852,1,1
38R,3,11917590,Transit Center,1,3836,13852,1,1
38R,3,11917591,Transit Center,1,3838,13852,1,1
38R,3,11917592,Transit Center,1,3833,13852,1,1
39,M11,11917899_M11,Coit Tower,0,3902_M11,3900,1,1
39,M21,11917899_M21,Coit Tower,0,3902_M21,3900,1,1
39,M11,11917900_M11,Coit Tower,0,3901_M11,3900,1,1
39,M21,11917900_M21,Coit Tower,0,3901_M21,3900,1,1
39,M11,11917901_M11,Coit Tower,0,3902_M11,3900,1,1
39,M21,11917901_M21,Coit Tower,0,3902_M21,3900,1,1
39,M11,11917902_M11,Coit Tower,0,3901_M11,3900,1,1
39,M21,11917902_M21,Coit Tower,0,3901_M21,3900,1,1
39,M11,11917903_M11,Coit Tower,0,3902_M11,3900,1,1
39,M21,11917903_M21,Coit Tower,0,3902_M21,3900,1,1
39,M11,11917904_M11,Coit Tower,0,3901_M11,3900,1,1
39,M21,11917904_M21,Coit Tower,0,3901_M21,3900,1,1
39,M11,11917905_M11,Coit Tower,0,3902_M11,3900,1,1
39,M21,11917905_M21,Coit Tower,0,3902_M21,3900,1,1
39,M11,11917906_M11,Coit Tower,0,3901_M11,3900,1,1
39,M21,11917906_M21,Coit Tower,0,3901_M21,3900,1,1
39,M11,11917907_M11,Coit Tower,0,3902_M11,3900,1,1
39,M21,11917907_M21,Coit Tower,0,3902_M21,3900,1,1
39,M11,11917908_M11,Coit Tower,0,3901_M11,3900,1,1
39,M21,11917908_M21,Coit Tower,0,3901_M21,3900,1,1
39,M11,11917909_M11,Coit Tower,0,3902_M11,3900,1,1
39,M21,11917909_M21,Coit Tower,0,3902_M21,3900,1,1
39,M11,11917910_M11,Coit Tower,0,3901_M11,3900,1,1
39,M21,11917910_M21,Coit Tower,0,3901_M21,3900,1,1
39,M11,11917911_M11,Coit Tower,0,3902_M11,3900,1,1
39,M21,11917911_M21,Coit Tower,0,3902_M21,3900,1,1
39,M11,11917912_M11,Coit Tower,0,3901_M11,3900,1,1
39,M21,11917912_M21,Coit Tower,0,3901_M21,3900,1,1
39,M11,11917913_M11,Coit Tower,0,3901_M11,3900,1,1
39,M21,11917913_M21,Coit Tower,0,3901_M21,3900,1,1
39,M11,11917914_M11,Coit Tower,0,3902_M11,3900,1,1
39,M21,11917914_M21,Coit Tower,0,3902_M21,3900,1,1
39,M11,11917915_M11,Coit Tower,0,3901_M11,3900,1,1
39,M21,11917915_M21,Coit Tower,0,3901_M21,3900,1,1
39,M11,11917916_M11,Coit Tower,0,3902_M11,3900,1,1
39,M21,11917916_M21,Coit Tower,0,3902_M21,3900,1,1
39,M11,11917917_M11,Coit Tower,0,3901_M11,3900,1,1
39,M21,11917917_M21,Coit Tower,0,3901_M21,3900,1,1
39,M11,11917918_M11,Coit Tower,0,3902_M11,3900,1,1
39,M21,11917918_M21,Coit Tower,0,3902_M21,3900,1,1
39,M11,11917919_M11,Coit Tower,0,3901_M11,3900,1,1
39,M21,11917919_M21,Coit Tower,0,3901_M21,3900,1,1
39,M11,11917920_M11,Coit Tower,0,3902_M11,3900,1,1
39,M21,11917920_M21,Coit Tower,0,3902_M21,3900,1,1
39,M11,11917921_M11,Coit Tower,0,3901_M11,3900,1,1
39,M21,11917921_M21,Coit Tower,0,3901_M21,3900,1,1
39,M11,11917922_M11,Coit Tower,0,3902_M11,3900,1,1
39,M21,11917922_M21,Coit Tower,0,3902_M21,3900,1,1
39,M11,11917923_M11,Coit Tower,0,3901_M11,3900,1,1
39,M21,11917923_M21,Coit Tower,0,3901_M21,3900,1,1
39,M11,11917924_M11,Coit Tower,0,3902_M11,3900,1,1
39,M21,11917924_M21,Coit Tower,0,3902_M21,3900,1,1
39,M11,11917925_M11,Coit Tower,0,3901_M11,3900,1,1
39,M21,11917925_M21,Coit Tower,0,3901_M21,3900,1,1
39,M11,11917926_M11,Coit Tower,0,3902_M11,3900,1,1
39,M21,11917926_M21,Coit Tower,0,3902_M21,3900,1,1
39,M11,11917927_M11,Coit Tower,0,3901_M11,3900,1,1
39,M21,11917927_M21,Coit Tower,0,3901_M21,3900,1,1
39,M11,11917928_M11,Coit Tower,0,3902_M11,3900,1,1
39,M21,11917928_M21,Coit Tower,0,3902_M21,3900,1,1
39,M11,11917929_M11,Coit Tower,0,3901_M11,3900,1,1
39,M21,11917929_M21,Coit Tower,0,3901_M21,3900,1,1
39,M11,11917930_M11,Fisherman`s Wharf,1,3902_M11,3950,1,1
39,M21,11917930_M21,Fisherman`s Wharf,1,3902_M21,3950,1,1
39,M11,11917931_M11,Fisherman`s Wharf,1,3901_M11,3950,1,1
39,M21,11917931_M21,Fisherman`s Wharf,1,3901_M21,3950,1,1
39,M11,11917932_M11,Fisherman`s Wharf,1,3902_M11,3950,1,1
39,M21,11917932_M21,Fisherman`s Wharf,1,3902_M21,3950,1,1
39,M11,11917933_M11,Fisherman`s Wharf,1,3901_M11,3950,1,1
39,M21,11917933_M21,Fisherman`s Wharf,1,3901_M21,3950,1,1
39,M11,11917934_M11,Fisherman`s Wharf,1,3902_M11,3950,1,1
39,M21,11917934_M21,Fisherman`s Wharf,1,3902_M21,3950,1,1
39,M11,11917935_M11,Fisherman`s Wharf,1,3901_M11,3950,1,1
39,M21,11917935_M21,Fisherman`s Wharf,1,3901_M21,3950,1,1
39,M11,11917936_M11,Fisherman`s Wharf,1,3902_M11,3950,1,1
39,M21,11917936_M21,Fisherman`s Wharf,1,3902_M21,3950,1,1
39,M11,11917937_M11,Fisherman`s Wharf,1,3901_M11,3950,1,1
39,M21,11917937_M21,Fisherman`s Wharf,1,3901_M21,3950,1,1
39,M11,11917938_M11,Fisherman`s Wharf,1,3902_M11,3950,1,1
39,M21,11917938_M21,Fisherman`s Wharf,1,3902_M21,3950,1,1
39,M11,11917939_M11,Fisherman`s Wharf,1,3901_M11,3950,1,1
39,M21,11917939_M21,Fisherman`s Wharf,1,3901_M21,3950,1,1
39,M11,11917940_M11,Fisherman`s Wharf,1,3902_M11,3950,1,1
39,M21,11917940_M21,Fisherman`s Wharf,1,3902_M21,3950,1,1
39,M11,11917941_M11,Fisherman`s Wharf,1,3901_M11,3950,1,1
39,M21,11917941_M21,Fisherman`s Wharf,1,3901_M21,3950,1,1
39,M11,11917942_M11,Fisherman`s Wharf,1,3902_M11,3950,1,1
39,M21,11917942_M21,Fisherman`s Wharf,1,3902_M21,3950,1,1
39,M11,11917943_M11,Fisherman`s Wharf,1,3901_M11,3950,1,1
39,M21,11917943_M21,Fisherman`s Wharf,1,3901_M21,3950,1,1
39,M11,11917944_M11,Fisherman`s Wharf,1,3902_M11,3950,1,1
39,M21,11917944_M21,Fisherman`s Wharf,1,3902_M21,3950,1,1
39,M11,11917945_M11,Fisherman`s Wharf,1,3901_M11,3950,1,1
39,M21,11917945_M21,Fisherman`s Wharf,1,3901_M21,3950,1,1
39,M11,11917946_M11,Fisherman`s Wharf,1,3902_M11,3950,1,1
39,M21,11917946_M21,Fisherman`s Wharf,1,3902_M21,3950,1,1
39,M11,11917947_M11,Fisherman`s Wharf,1,3901_M11,3950,1,1
39,M21,11917947_M21,Fisherman`s Wharf,1,3901_M21,3950,1,1
39,M11,11917948_M11,Fisherman`s Wharf,1,3902_M11,3950,1,1
39,M21,11917948_M21,Fisherman`s Wharf,1,3902_M21,3950,1,1
39,M11,11917949_M11,Fisherman`s Wharf,1,3901_M11,3950,1,1
39,M21,11917949_M21,Fisherman`s Wharf,1,3901_M21,3950,1,1
39,M11,11917950_M11,Fisherman`s Wharf,1,3902_M11,3950,1,1
39,M21,11917950_M21,Fisherman`s Wharf,1,3902_M21,3950,1,1
39,M11,11917951_M11,Fisherman`s Wharf,1,3901_M11,3950,1,1
39,M21,11917951_M21,Fisherman`s Wharf,1,3901_M21,3950,1,1
39,M11,11917952_M11,Fisherman`s Wharf,1,3902_M11,3950,1,1
39,M21,11917952_M21,Fisherman`s Wharf,1,3902_M21,3950,1,1
39,M11,11917953_M11,Fisherman`s Wharf,1,3901_M11,3950,1,1
39,M21,11917953_M21,Fisherman`s Wharf,1,3901_M21,3950,1,1
39,M11,11917954_M11,Fisherman`s Wharf,1,3902_M11,3950,1,1
39,M21,11917954_M21,Fisherman`s Wharf,1,3902_M21,3950,1,1
39,M11,11917955_M11,Fisherman`s Wharf,1,3901_M11,3950,1,1
39,M21,11917955_M21,Fisherman`s Wharf,1,3901_M21,3950,1,1
39,M11,11917956_M11,Fisherman`s Wharf,1,3901_M11,3950,1,1
39,M21,11917956_M21,Fisherman`s Wharf,1,3901_M21,3950,1,1
39,M11,11917957_M11,Fisherman`s Wharf,1,3902_M11,3950,1,1
39,M21,11917957_M21,Fisherman`s Wharf,1,3902_M21,3950,1,1
39,M11,11917958_M11,Fisherman`s Wharf,1,3901_M11,3950,1,1
39,M21,11917958_M21,Fisherman`s Wharf,1,3901_M21,3950,1,1
39,M11,11917959_M11,Fisherman`s Wharf,1,3902_M11,3950,1,1
39,M21,11917959_M21,Fisherman`s Wharf,1,3902_M21,3950,1,1
39,M11,11917960_M11,Fisherman`s Wharf,1,3901_M11,3950,1,1
39,M21,11917960_M21,Fisherman`s Wharf,1,3901_M21,3950,1,1
39,2,11917961,Coit Tower,0,3901,3900,1,1
39,2,11917962,Coit Tower,0,3902,3900,1,1
39,2,11917963,Coit Tower,0,3901,3900,1,1
39,2,11917964,Coit Tower,0,3902,3900,1,1
39,2,11917965,Coit Tower,0,3901,3900,1,1
39,2,11917966,Coit Tower,0,3902,3900,1,1
39,2,11917967,Coit Tower,0,3901,3900,1,1
39,2,11917968,Coit Tower,0,3902,3900,1,1
39,2,11917969,Coit Tower,0,3901,3900,1,1
39,2,11917970,Coit Tower,0,3902,3900,1,1
39,2,11917971,Coit Tower,0,3901,3900,1,1
39,2,11917972,Coit Tower,0,3902,3900,1,1
39,2,11917973,Coit Tower,0,3901,3900,1,1
39,2,11917974,Coit Tower,0,3902,3900,1,1
39,2,11917975,Coit Tower,0,3901,3900,1,1
39,2,11917976,Coit Tower,0,3902,3900,1,1
39,2,11917977,Coit Tower,0,3901,3900,1,1
39,2,11917978,Coit Tower,0,3902,3900,1,1
39,2,11917979,Coit Tower,0,3901,3900,1,1
39,2,11917980,Coit Tower,0,3902,3900,1,1
39,2,11917981,Coit Tower,0,3901,3900,1,1
39,2,11917982,Coit Tower,0,3902,3900,1,1
39,2,11917983,Coit Tower,0,3901,3900,1,1
39,2,11917984,Coit Tower,0,3902,3900,1,1
39,2,11917985,Coit Tower,0,3901,3900,1,1
39,2,11917986,Coit Tower,0,3902,3900,1,1
39,2,11917987,Coit Tower,0,3901,3900,1,1
39,2,11917988,Coit Tower,0,3902,3900,1,1
39,2,11917989,Coit Tower,0,3901,3900,1,1
39,2,11917990,Coit Tower,0,3902,3900,1,1
39,2,11917991,Coit Tower,0,3901,3900,1,1
39,2,11917992,Fisherman`s Wharf,1,3901,3950,1,1
39,2,11917993,Fisherman`s Wharf,1,3902,3950,1,1
39,2,11917994,Fisherman`s Wharf,1,3901,3950,1,1
39,2,11917995,Fisherman`s Wharf,1,3902,3950,1,1
39,2,11917996,Fisherman`s Wharf,1,3901,3950,1,1
39,2,11917997,Fisherman`s Wharf,1,3902,3950,1,1
39,2,11917998,Fisherman`s Wharf,1,3901,3950,1,1
39,2,11917999,Fisherman`s Wharf,1,3902,3950,1,1
39,2,11918000,Fisherman`s Wharf,1,3901,3950,1,1
39,2,11918001,Fisherman`s Wharf,1,3902,3950,1,1
39,2,11918002,Fisherman`s Wharf,1,3901,3950,1,1
39,2,11918003,Fisherman`s Wharf,1,3902,3950,1,1
39,2,11918004,Fisherman`s Wharf,1,3901,3950,1,1
39,2,11918005,Fisherman`s Wharf,1,3902,3950,1,1
39,2,11918006,Fisherman`s Wharf,1,3901,3950,1,1
39,2,11918007,Fisherman`s Wharf,1,3902,3950,1,1
39,2,11918008,Fisherman`s Wharf,1,3901,3950,1,1
39,2,11918009,Fisherman`s Wharf,1,3902,3950,1,1
39,2,11918010,Fisherman`s Wharf,1,3901,3950,1,1
39,2,11918011,Fisherman`s Wharf,1,3902,3950,1,1
39,2,11918012,Fisherman`s Wharf,1,3901,3950,1,1
39,2,11918013,Fisherman`s Wharf,1,3902,3950,1,1
39,2,11918014,Fisherman`s Wharf,1,3901,3950,1,1
39,2,11918015,Fisherman`s Wharf,1,3902,3950,1,1
39,2,11918016,Fisherman`s Wharf,1,3901,3950,1,1
39,2,11918017,Fisherman`s Wharf,1,3902,3950,1,1
39,2,11918018,Fisherman`s Wharf,1,3901,3950,1,1
39,2,11918019,Fisherman`s Wharf,1,3902,3950,1,1
39,2,11918020,Fisherman`s Wharf,1,3901,3950,1,1
39,2,11918021,Fisherman`s Wharf,1,3902,3950,1,1
39,2,11918022,Fisherman`s Wharf,1,3901,3950,1,1
39,3,11918023,Coit Tower,0,3901,3900,1,1
39,3,11918024,Coit Tower,0,3902,3900,1,1
39,3,11918025,Coit Tower,0,3901,3900,1,1
39,3,11918026,Coit Tower,0,3902,3900,1,1
39,3,11918027,Coit Tower,0,3901,3900,1,1
39,3,11918028,Coit Tower,0,3902,3900,1,1
39,3,11918029,Coit Tower,0,3901,3900,1,1
39,3,11918030,Coit Tower,0,3902,3900,1,1
39,3,11918031,Coit Tower,0,3901,3900,1,1
39,3,11918032,Coit Tower,0,3902,3900,1,1
39,3,11918033,Coit Tower,0,3902,3900,1,1
39,3,11918034,Coit Tower,0,3901,3900,1,1
39,3,11918035,Coit Tower,0,3902,3900,1,1
39,3,11918036,Coit Tower,0,3901,3900,1,1
39,3,11918037,Coit Tower,0,3901,3900,1,1
39,3,11918038,Coit Tower,0,3902,3900,1,1
39,3,11918039,Coit Tower,0,3901,3900,1,1
39,3,11918040,Coit Tower,0,3902,3900,1,1
39,3,11918041,Coit Tower,0,3901,3900,1,1
39,3,11918042,Coit Tower,0,3902,3900,1,1
39,3,11918043,Coit Tower,0,3901,3900,1,1
39,3,11918044,Coit Tower,0,3902,3900,1,1
39,3,11918045,Coit Tower,0,3901,3900,1,1
39,3,11918046,Coit Tower,0,3902,3900,1,1
39,3,11918047,Coit Tower,0,3901,3900,1,1
39,3,11918048,Coit Tower,0,3901,3900,1,1
39,3,11918049,Coit Tower,0,3902,3900,1,1
39,3,11918050,Coit Tower,0,3901,3900,1,1
39,3,11918051,Coit Tower,0,3902,3900,1,1
39,3,11918052,Coit Tower,0,3901,3900,1,1
39,3,11918053,Coit Tower,0,3902,3900,1,1
39,3,11918054,Fisherman`s Wharf,1,3901,3950,1,1
39,3,11918055,Fisherman`s Wharf,1,3902,3950,1,1
39,3,11918056,Fisherman`s Wharf,1,3901,3950,1,1
39,3,11918057,Fisherman`s Wharf,1,3902,3950,1,1
39,3,11918058,Fisherman`s Wharf,1,3901,3950,1,1
39,3,11918059,Fisherman`s Wharf,1,3902,3950,1,1
39,3,11918060,Fisherman`s Wharf,1,3901,3950,1,1
39,3,11918061,Fisherman`s Wharf,1,3902,3950,1,1
39,3,11918062,Fisherman`s Wharf,1,3901,3950,1,1
39,3,11918063,Fisherman`s Wharf,1,3902,3950,1,1
39,3,11918064,Fisherman`s Wharf,1,3901,3950,1,1
39,3,11918065,Fisherman`s Wharf,1,3902,3950,1,1
39,3,11918066,Fisherman`s Wharf,1,3901,3950,1,1
39,3,11918067,Fisherman`s Wharf,1,3902,3950,1,1
39,3,11918068,Fisherman`s Wharf,1,3901,3950,1,1
39,3,11918069,Fisherman`s Wharf,1,3902,3950,1,1
39,3,11918070,Fisherman`s Wharf,1,3901,3950,1,1
39,3,11918071,Fisherman`s Wharf,1,3902,3950,1,1
39,3,11918072,Fisherman`s Wharf,1,3901,3950,1,1
39,3,11918073,Fisherman`s Wharf,1,3902,3950,1,1
39,3,11918074,Fisherman`s Wharf,1,3901,3950,1,1
39,3,11918075,Fisherman`s Wharf,1,3902,3950,1,1
39,3,11918076,Fisherman`s Wharf,1,3901,3950,1,1
39,3,11918077,Fisherman`s Wharf,1,3902,3950,1,1
39,3,11918078,Fisherman`s Wharf,1,3901,3950,1,1
39,3,11918079,Fisherman`s Wharf,1,3902,3950,1,1
39,3,11918080,Fisherman`s Wharf,1,3901,3950,1,1
39,3,11918081,Fisherman`s Wharf,1,3902,3950,1,1
39,3,11918082,Fisherman`s Wharf,1,3901,3950,1,1
39,3,11918083,Fisherman`s Wharf,1,3902,3950,1,1
39,3,11918084,Fisherman`s Wharf,1,3901,3950,1,1
43,M11,11918208_M11,Munich + Geneva,0,4302_M11,4300,1,1
43,M21,11918208_M21,Munich + Geneva,0,4302_M21,4300,1,1
43,M11,11918209_M11,Munich + Geneva,0,4304_M11,4300,1,1
43,M21,11918209_M21,Munich + Geneva,0,4304_M21,4300,1,1
43,M11,11918210_M11,Munich + Geneva,0,4306_M11,4300,1,1
43,M21,11918210_M21,Munich + Geneva,0,4306_M21,4300,1,1
43,M11,11918211_M11,Munich + Geneva,0,4308_M11,4300,1,1
43,M21,11918211_M21,Munich + Geneva,0,4308_M21,4300,1,1
43,M11,11918212_M11,Munich + Geneva,0,4301_M11,4300,1,1
43,M21,11918212_M21,Munich + Geneva,0,4301_M21,4300,1,1
43,M11,11918213_M11,Munich + Geneva,0,4310_M11,4300,1,1
43,M21,11918213_M21,Munich + Geneva,0,4310_M21,4300,1,1
43,M11,11918214_M11,Munich + Geneva,0,4303_M11,4300,1,1
43,M21,11918214_M21,Munich + Geneva,0,4303_M21,4300,1,1
43,M11,11918215_M11,Munich + Geneva,0,4305_M11,4300,1,1
43,M21,11918215_M21,Munich + Geneva,0,4305_M21,4300,1,1
43,M11,11918216_M11,Munich + Geneva,0,4312_M11,4300,1,1
43,M21,11918216_M21,Munich + Geneva,0,4312_M21,4300,1,1
43,M11,11918217_M11,Munich + Geneva,0,4307_M11,4300,1,1
43,M21,11918217_M21,Munich + Geneva,0,4307_M21,4300,1,1
43,M11,11918218_M11,Munich + Geneva,0,4314_M11,4300,1,1
43,M21,11918218_M21,Munich + Geneva,0,4314_M21,4300,1,1
43,M11,11918219_M11,Munich + Geneva,0,4302_M11,4300,1,1
43,M21,11918219_M21,Munich + Geneva,0,4302_M21,4300,1,1
43,M11,11918220_M11,Munich + Geneva,0,4304_M11,4300,1,1
43,M21,11918220_M21,Munich + Geneva,0,4304_M21,4300,1,1
43,M11,11918221_M11,Munich + Geneva,0,4309_M11,4300,1,1
43,M21,11918221_M21,Munich + Geneva,0,4309_M21,4300,1,1
43,M11,11918222_M11,Munich + Geneva,0,4315_M11,4300,1,1
43,M21,11918222_M21,Munich + Geneva,0,4315_M21,4300,1,1
43,M11,11918223_M11,Munich + Geneva,0,4306_M11,4300,1,1
43,M21,11918223_M21,Munich + Geneva,0,4306_M21,4300,1,1
43,M11,11918224_M11,Munich + Geneva,0,4308_M11,4300,1,1
43,M21,11918224_M21,Munich + Geneva,0,4308_M21,4300,1,1
43,M11,11918225_M11,Munich + Geneva,0,4311_M11,4300,1,1
43,M21,11918225_M21,Munich + Geneva,0,4311_M21,4300,1,1
43,M11,11918226_M11,Munich + Geneva,0,4313_M11,4300,1,1
